# This file is generated by gfold V1.1.1						
# Normalization constants :						
#    7600_Gfold.read_cnt	46669976	1				
#    FV013_Gfold.read_cnt	266393578	5.20494				
# The GFOLD value could be considered as a reliable log2 fold change.						
# It is positive/negative if the gene is up/down regulated.						
# A gene with zero GFOLD value should never be considered as 						
# differentially expressed. For a comprehensive description of 						
"# GFOLD, please refer to the manual."						
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	7600 RPKM	FV013 RPKM
FVEG_07163	NA	-0.3584	1	-0.410845	20.3565	13.9642
FVEG_07164	NA	-1.20448	1	-1.29473	23.2607	8.64792
FVEG_07165	NA	-0.0702761	1	-0.217844	8.50031	6.67274
FVEG_07166	NA	1.96215	1	2.4221	0.717287	3.57738
FVEG_07167	NA	2.52431	1	2.63281	8.22261	46.5516
FVEG_07168	NA	2.64525	1	3.11058	1.72799	13.9054
FVEG_07169	NA	-5.36493	1	-5.5512	64.8252	1.25739
FVEG_07170	NA	1.85356	1	2.11772	2.93911	11.7034
FVEG_07171	NA	-6.01066	1	-6.083	720.485	9.68748
FVEG_07172	NA	-5.00092	1	-5.11572	156.444	4.11074
FVEG_07173	NA	-2.98638	1	-3.37325	4.43318	0.388329
FVEG_07174	NA	0	1	1.20508	0	0.0678034
FVEG_07175	NA	0	1	0.888608	0.17463	0.321234
FVEG_07176	NA	2.92037	1	3.15764	1.36308	11.1491
FVEG_07177	NA	1.86381	1	2.04491	5.69601	21.4929
FVEG_07178	NA	1.85319	1	1.966	12.8191	45.7164
FVEG_07179	NA	0.0123247	1	0.119457	12.2456	12.1391
FVEG_07184	NA	-0.0146018	1	-0.0539832	104.089	91.4377
FVEG_07185	NA	0	1	0.0166045	17.4867	16.1345
FVEG_07186	NA	-0.383654	1	-0.445453	19.9431	13.3571
FVEG_07187	NA	0.231179	1	0.32459	16.983	19.4047
FVEG_07188	NA	0.409456	1	0.426713	934.671	1145.65
FVEG_07189	NA	-0.531665	1	-0.695895	3.97295	2.23918
FVEG_07190	NA	-0.595213	1	-0.670344	32.8631	18.8347
FVEG_07191	NA	-4.38929	1	-4.48734	49.2378	2.00064
FVEG_07192	NA	-4.83614	1	-4.95054	78.346	2.30843
FVEG_07193	NA	1.85495	1	2.01658	8.81687	32.6028
FVEG_07194	NA	0.965657	1	0.994239	205.44	373.194
FVEG_07195	NA	0	1	1.52701	0	0.140518
FVEG_07196	NA	0.880714	1	0.941915	19.1818	33.6112
FVEG_07197	NA	1.27684	1	1.3048	232.202	523.125
FVEG_07198	NA	-0.56384	1	-0.669747	19.2742	11.054
FVEG_07199	NA	1.04676	1	1.08771	111.347	215.822
FVEG_07200	NA	-0.23011	1	-0.33928	15.0504	10.8547
FVEG_07201	NA	5.66864	1	5.79349	18.0111	912.234
FVEG_07202	NA	0.125279	1	0.219692	26.4849	28.1393
FVEG_07203	NA	-2.27242	1	-3.06438	1.31308	0.141161
FVEG_07204	NA	-0.854089	1	-0.984824	18.2702	8.42368
FVEG_07205	NA	-1.62621	1	-1.78201	23.057	6.11622
FVEG_07206	NA	0.108373	1	0.158893	89.9655	91.6024
FVEG_07207	NA	0.799172	1	0.888492	42.1343	71.1678
FVEG_07208	NA	0.337474	1	0.398357	59.4791	71.5022
FVEG_07209	NA	0.290307	1	0.366553	9.61995	11.314
FVEG_07210	NA	0.480207	1	0.742395	3.5365	5.42303
FVEG_07211	NA	-5.88693	1	-6.29893	15.5952	0.177935
FVEG_07212	NA	-0.107885	1	-0.239345	9.94351	7.68826
FVEG_07213	NA	1.87246	1	2.00851	7.55813	27.7741
FVEG_07214	NA	0	1	1.52701	0	0.165264
FVEG_07215	NA	1.76703	1	2.09248	0.429056	1.68449
FVEG_07216	NA	0.199349	1	0.254765	29.3036	31.8881
FVEG_07217	NA	0.608935	1	0.704789	24.4645	36.3844
FVEG_07218	NA	-0.397981	1	-0.493933	20.6814	13.3974
FVEG_07219	NA	1.49585	1	1.62535	7.80922	21.9993
FVEG_07220	NA	0	1	-2.37988	0	0
FVEG_07221	NA	0	1	0.790045	0	0.0834188
FVEG_07222	NA	0	1	0.790045	0	0.066735
FVEG_07223	NA	0	1	-0.0460741	31.5438	27.8694
FVEG_07224	NA	-0.147783	1	-0.223459	49.4969	38.6703
FVEG_07225	NA	0.182922	1	0.254264	23.4095	25.4687
FVEG_07226	NA	0.37352	1	1.00714	0.862603	1.63815
FVEG_07227	NA	0.311626	1	0.396511	15.2678	18.3349
FVEG_07228	NA	0.823097	1	0.961629	4.309	7.66329
FVEG_07229	NA	1.60887	1	1.67692	38.4167	112.051
FVEG_07230	NA	0.419047	1	0.543548	10.6667	14.1924
FVEG_07231	NA	-3.8319	1	-3.97812	35.5062	2.05246
FVEG_07232	NA	-0.671629	1	-0.693645	492.919	277.912
FVEG_07233	NA	0.919572	1	0.985103	31.4293	56.7477
FVEG_07234	NA	2.3805	1	2.8136	1.24521	8.12921
FVEG_07235	NA	4.95488	1	6.56654	0.0439529	5.69429
FVEG_07236	NA	0	1	-0.0466813	12.9243	11.4701
FVEG_07237	NA	2.59211	1	2.68099	12.9908	76.0181
FVEG_07238	NA	1.44734	1	1.54686	12.2828	32.7507
FVEG_07239	NA	2.25007	1	2.33274	34.4858	158.505
FVEG_07240	NA	-1.12135	1	-1.27433	23.1373	8.72882
FVEG_07241	NA	0.961566	1	1.0475	19.4239	36.6297
FVEG_07243	NA	2.12183	1	2.66716	0.944443	5.63594
FVEG_07244	NA	4.50435	1	7.24034	0	2.9985
FVEG_07245	NA	3.11611	1	3.29833	2.69076	24.2106
FVEG_07246	NA	4.15253	1	4.50043	1.25419	26.1948
FVEG_07247	NA	2.54045	1	2.72042	1.08793	6.55696
FVEG_07248	NA	-2.57661	1	-2.61367	262.515	39.1096
FVEG_07249	NA	5.62754	1	8.36074	0	6.8143
FVEG_07250	NA	0	1	-2.37988	0	0
FVEG_07251	NA	3.18765	1	3.46089	0.627308	6.34276
FVEG_07252	NA	1.8825	1	2.06727	2.77963	10.6536
FVEG_07253	NA	3.18243	1	3.81851	0.440145	5.91642
FVEG_07257	NA	4.63192	1	4.89143	2.30431	62.7668
FVEG_07258	NA	0.490084	1	0.549789	20.957	27.9813
FVEG_07259	NA	-0.474185	1	-0.925315	13.9363	6.74471
FVEG_07260	NA	1.64198	1	1.7199	29.5333	88.7556
FVEG_07261	NA	-4.5775	1	-4.6381	245.976	9.00578
FVEG_07262	NA	4.36512	1	4.45298	6.92929	138.484
FVEG_07263	NA	1.05321	1	1.15657	7.00802	14.2575
FVEG_07264	NA	-1.00328	1	-1.02757	923.79	413.221
FVEG_07265	NA	-0.102782	1	-0.17882	20.1864	16.2667
FVEG_07266	NA	0.119058	1	0.289971	35.5457	39.7064
FVEG_07268	NA	1.30958	1	1.96074	0.356308	1.31938
FVEG_07269	NA	0.449744	1	0.522177	13.8465	18.1392
FVEG_07270	NA	0.590132	1	0.952078	3.33571	5.94702
FVEG_07271	NA	-0.263437	1	-0.314749	25.5682	18.7475
FVEG_07272	NA	1.6225	1	1.68031	48.1116	140.643
FVEG_07273	NA	0.726922	1	0.823983	11.2262	18.1344
FVEG_07274	NA	0.122615	1	0.167458	66.3768	67.9847
FVEG_07275	NA	-0.958732	1	-0.998672	199.945	91.2509
FVEG_07276	NA	0.0826166	1	0.187804	37.0191	38.4769
FVEG_07277	NA	-0.49457	1	-0.557179	36.8593	22.8472
FVEG_07278	NA	-1.03727	1	-1.14766	7.61547	3.13569
FVEG_07279	NA	0.25315	1	0.352418	5.71269	6.65497
FVEG_07280	NA	0	1	-0.0235833	27.2533	24.4504
FVEG_07281	NA	0.165271	1	0.206941	30.0572	31.6389
FVEG_07282	NA	0.152779	1	0.23208	30.3179	32.484
FVEG_07283	NA	-2.89302	1	-2.93318	1705.53	203.611
FVEG_07284	NA	-0.213455	1	-0.246755	104.757	80.5118
FVEG_07285	NA	0.506375	1	0.56964	46.9834	63.6023
FVEG_07286	NA	0.33456	1	0.351527	1073.6	1249.11
FVEG_07288	NA	0	1	0.0868393	8.46457	8.20675
FVEG_07289	NA	-0.182063	1	-0.196846	878.927	699.247
FVEG_07290	NA	0.375999	1	0.450957	17.803	22.1994
FVEG_07291	NA	0.697712	1	0.772458	15.2309	23.7335
FVEG_07294	NA	0.252869	1	0.289927	48.0704	53.5948
FVEG_07295	NA	-0.00994147	1	-0.0351457	138.752	123.483
FVEG_07296	NA	-0.30349	1	-0.734683	0.890176	0.491706
FVEG_07297	NA	-0.646534	1	-0.691152	43.9125	24.8028
FVEG_07298	NA	-1.16601	1	-1.18402	185.69	74.5244
FVEG_07299	NA	0	1	0.00374245	8.03704	7.35892
FVEG_07300	NA	0.193208	1	0.33597	3.85311	4.44095
FVEG_07301	NA	-0.201486	1	-0.262742	37.727	28.6799
FVEG_07302	NA	-1.72563	1	-1.80135	45.4033	11.8795
FVEG_07303	NA	1.39675	1	1.44714	31.5611	78.4872
FVEG_07304	NA	0	1	-0.0235083	465.724	417.828
FVEG_07305	NA	0.516009	1	0.567272	104.747	141.552
FVEG_07306	NA	0	1	-0.0243596	17.7588	15.9302
FVEG_07307	NA	0.94579	1	1.28546	1.12276	2.51982
FVEG_07308	NA	0.161559	1	0.195036	181.647	189.627
FVEG_07309	NA	0.223401	1	0.339859	88.5651	102.305
FVEG_07310	NA	-0.700212	1	-0.761859	31.713	17.0568
FVEG_07317	NA	-0.0369884	1	-0.102746	55.6195	47.2428
FVEG_07318	NA	0.527934	1	0.581176	61.0526	83.3049
FVEG_07319	NA	0.257983	1	0.317687	35.3286	40.1598
FVEG_07320	NA	-0.00413441	1	-0.0634475	29.8904	26.0885
FVEG_07321	NA	0.536869	1	0.616525	8.81205	12.3252
FVEG_07322	NA	0.133724	1	0.230128	8.39191	8.98108
FVEG_07323	NA	0.474691	1	0.563563	19.0141	25.6386
FVEG_07324	NA	0.727768	1	0.809512	27.3591	43.7451
FVEG_07325	NA	0.76552	1	0.801694	194.342	308.937
FVEG_07326	NA	0	1	-0.0326319	51.1337	45.5917
FVEG_07327	NA	-1.10949	1	-1.13929	140.735	58.2621
FVEG_07328	NA	0.371251	1	0.40966	70.6619	85.6008
FVEG_07329	NA	-0.225564	1	-0.321135	14.1785	10.3538
FVEG_07330	NA	-0.482057	1	-0.538403	28.4391	17.8582
FVEG_07331	NA	-0.782428	1	-0.867333	24.1125	12.0562
FVEG_07332	NA	0	1	-0.128105	46.3906	38.7533
FVEG_07333	NA	-0.478241	1	-0.578426	7.40097	4.52174
FVEG_07334	NA	0.427168	1	0.515125	23.2859	30.3615
FVEG_07335	NA	0.0353792	1	0.0731284	70.6361	67.7654
FVEG_07336	NA	0.722861	1	0.742533	642.414	980.123
FVEG_07339	NA	-1.19678	1	-1.28995	22.2228	8.28957
FVEG_07340	NA	1.40539	1	2.02034	0.277122	1.0642
FVEG_07341	NA	0.386333	1	0.731013	1.55128	2.36951
FVEG_07342	NA	0.651221	1	0.713493	94.2672	140.991
FVEG_07343	NA	0	1	-0.0464092	12.9147	11.4078
FVEG_07344	NA	0.112041	1	0.14329	92.3788	93.0385
FVEG_07345	NA	0.640933	1	0.730843	28.4011	43.0054
FVEG_07346	NA	0.381668	1	0.442155	34.022	42.1597
FVEG_07347	NA	-0.506519	1	-0.563419	45.0407	27.797
FVEG_07348	NA	-0.928363	1	-0.98576	33.9494	15.6341
FVEG_07349	NA	0.530703	1	0.600352	20.3656	28.1642
FVEG_07350	NA	-0.558723	1	-0.605799	29.7276	17.8144
FVEG_07351	NA	-0.184625	1	-0.250256	54.0493	41.4465
FVEG_07352	NA	-0.549774	1	-0.577734	92.8506	56.7303
FVEG_07353	NA	-0.263313	1	-0.384678	37.1554	25.9707
FVEG_07354	NA	0.335753	1	0.378342	78.134	92.622
FVEG_07355	NA	0.722844	1	0.801942	8.39923	13.359
FVEG_07356	NA	1.2443	1	1.32778	80.9466	185.382
FVEG_07357	NA	-0.500776	1	-0.559732	42.8643	26.5218
FVEG_07358	NA	0.425788	1	0.549797	9.75392	13.0342
FVEG_07359	NA	0.0810543	1	0.154499	29.9804	30.4386
FVEG_07361	NA	1.25864	1	1.32349	32.5369	74.2778
FVEG_07362	NA	0.102015	1	0.124776	309.065	307.294
FVEG_07363	NA	0.117864	1	0.164682	31.3639	32.0622
FVEG_07364	NA	0.560922	1	0.645033	13.2687	18.9299
FVEG_07365	NA	0.88114	1	0.933127	461.702	804.038
FVEG_07366	NA	0.152303	1	0.182973	235.173	243.458
FVEG_07367	NA	-0.415778	1	-0.488841	30.5586	19.862
FVEG_07368	NA	1.53023	1	1.57887	33.2652	90.6332
FVEG_07369	NA	-0.00726585	1	-0.0994342	25.8171	21.9844
FVEG_07370	NA	-0.00828506	1	-0.0684203	28.5267	24.8128
FVEG_07373	NA	0.493246	1	0.562405	13.3206	17.9432
FVEG_07374	NA	-0.0387149	1	-0.194421	11.861	9.46467
FVEG_07375	NA	0.899009	1	1.57008	0.0867994	0.245477
FVEG_07376	NA	-0.0404236	1	-0.106958	16.0806	13.619
FVEG_07377	NA	-1.95119	1	-2.93931	0.409434	0.0478197
FVEG_07381	NA	-0.484137	1	-0.559017	19.4595	12.0476
FVEG_07382	NA	-4.37084	1	-4.44335	155.577	6.51879
FVEG_07383	NA	0	1	-0.0552745	10.664	9.36265
FVEG_07384	NA	0.697622	1	0.716128	514.109	770.142
FVEG_07385	NA	0.780002	1	0.813748	131.537	210.851
FVEG_07386	NA	1.22022	1	1.45549	2.79903	7.03182
FVEG_07387	NA	-2.80971	1	-2.99503	7.97919	0.912038
FVEG_07388	NA	-0.16478	1	-0.223399	33.1784	25.919
FVEG_07389	NA	0.58078	1	0.642685	61.9004	88.1469
FVEG_07390	NA	0.335759	1	0.386007	52.9497	63.1053
FVEG_07391	NA	0	1	0.0255095	13.8732	12.8808
FVEG_07392	NA	-0.234069	1	-0.303323	43.0295	31.8053
FVEG_07393	NA	-0.572524	1	-0.794918	0.0443395	0.0271877
FVEG_07394	NA	0	1	0.205082	0	0.0106583
FVEG_07395	NA	-0.607204	1	-0.741959	11.057	6.03346
FVEG_07396	NA	0	1	-2.37988	0.0485874	0.00851212
FVEG_07398	NA	-1.24769	1	-1.28744	60.8468	22.7317
FVEG_07399	NA	-0.249494	1	-0.32375	40.1953	29.2937
FVEG_07400	NA	0	1	-0.0292902	8.11874	7.26399
FVEG_07401	NA	0.213759	1	0.327205	14.5615	16.6728
FVEG_07402	NA	-0.0607666	1	-0.102448	40.6681	34.5451
FVEG_07403	NA	0	1	0.542952	1.91624	2.74672
FVEG_07404	NA	0	1	1.66451	0.0661329	0.37075
FVEG_07405	NA	-0.992856	1	-1.05795	0.901462	0.413044
FVEG_07406	NA	-0.200415	1	-0.265718	14.2199	10.788
FVEG_07407	NA	-0.267787	1	-0.330398	21.6126	15.6772
FVEG_07408	NA	-0.668012	1	-0.715902	125.03	69.4192
FVEG_07409	NA	-0.459356	1	-0.52288	21.2735	13.5037
FVEG_07410	NA	-0.0252102	1	-0.155137	12.5217	10.2637
FVEG_07411	NA	-0.641591	1	-0.848456	6.10529	3.09743
FVEG_07412	NA	-0.185208	1	-0.272003	5.58099	4.21635
FVEG_07413	NA	0.00266062	1	0.089628	12.5519	12.185
FVEG_07414	NA	-1.00875	1	-1.05027	102.524	45.1459
FVEG_07415	NA	0	1	-0.076689	2.19261	1.89807
FVEG_07416	NA	1.47956	1	1.64655	5.41315	15.4895
FVEG_07417	NA	-0.764329	1	-0.805403	36.7561	19.1796
FVEG_07418	NA	-0.0810289	1	-0.144795	15.4504	12.7462
FVEG_07419	NA	4.41464	1	4.73469	0.958986	23.5158
FVEG_07420	NA	3.91775	1	5.12527	0.143205	5.1243
FVEG_07421	NA	0	1	0.0602823	24.1479	22.968
FVEG_07422	NA	1.29564	1	1.35372	33.2954	77.6136
FVEG_07423	NA	0.418501	1	1.9129	0.257382	1.09346
FVEG_07424	NA	-0.790398	1	-0.876365	17.5519	8.72117
FVEG_07425	NA	0.686353	1	1.25674	1.43775	3.22571
FVEG_07426	NA	-2.13782	1	-2.49277	9.78767	1.58496
FVEG_07427	NA	-3.70364	1	-3.80497	52.7598	3.44064
FVEG_07428	NA	-1.57871	1	-1.80387	5.23834	1.36925
FVEG_07429	NA	2.98225	1	4.35031	0.249733	5.56514
FVEG_07430	NA	1.76073	1	2.22666	1.30376	5.68042
FVEG_07431	NA	5.54599	1	5.70218	12.0101	571.459
FVEG_07432	NA	2.82606	1	3.16353	1.73265	14.3105
FVEG_07433	NA	-2.74724	1	-2.81814	69.8604	9.03203
FVEG_07434	NA	0.478399	1	1.1095	0.90639	1.84834
FVEG_07435	NA	3.76039	1	4.20478	0.901998	15.4733
FVEG_07436	NA	1.83423	1	4.5974	0	0.806238
FVEG_07437	NA	1.45181	1	1.82399	1.43603	4.69396
FVEG_07438	NA	1.45822	1	1.68483	5.13209	15.1107
FVEG_07439	NA	-5.51767	1	-6.17825	4.38156	0.0529388
FVEG_07441	NA	1.09609	1	1.16236	35.197	71.8596
FVEG_07442	NA	0.0185085	1	0.162893	10.1654	10.3915
FVEG_07446	NA	3.45156	1	4.08666	0.450234	7.28898
FVEG_07447	NA	0.114195	1	0.220478	11.4137	12.1351
FVEG_07448	NA	-3.62969	1	-3.73932	32.8748	2.24356
FVEG_07449	NA	-3.43786	1	-3.54542	61.4992	4.80119
FVEG_07450	NA	0.727135	1	0.859809	8.42526	13.9608
FVEG_07455	NA	-1.6102	1	-1.89704	4.69148	1.14998
FVEG_07456	NA	1.03238	1	1.10916	15.8219	31.1365
FVEG_07457	NA	1.01435	1	1.08981	16.548	32.1313
FVEG_07458	NA	0.549411	1	0.612277	23.8347	33.2332
FVEG_07459	NA	-0.806232	1	-0.857709	71.734	36.1
FVEG_07460	NA	-5.70629	1	-5.94446	33.9001	0.499684
FVEG_07462	NA	0	1	2.14368	0	0.0885151
FVEG_07463	NA	0.15454	1	0.235067	55.9077	60.0269
FVEG_07464	NA	1.93276	1	2.03608	10.6936	40.0276
FVEG_07465	NA	0.436875	1	0.576	12.3835	16.8564
FVEG_07466	NA	-0.414379	1	-0.482575	21.7204	14.1785
FVEG_07467	NA	0.399923	1	0.44792	70.4525	87.6457
FVEG_07468	NA	1.56154	1	1.6246	58.701	165.107
FVEG_07469	NA	2.17754	1	2.30923	27.225	123.222
FVEG_07470	NA	0.116443	1	0.131558	489.744	489.224
FVEG_07471	NA	0.648817	1	0.77041	6.89867	10.7419
FVEG_07472	NA	0.442368	1	0.686533	1.08979	1.60645
FVEG_07475	NA	0.219795	1	0.251413	101.443	110.119
FVEG_07476	NA	-0.204621	1	-0.615259	1.26853	0.760914
FVEG_07477	NA	0.594354	1	0.610149	400.79	557.861
FVEG_07478	NA	3.9191	1	4.39537	0.406475	7.98412
FVEG_07479	NA	0.852346	1	1.33772	1.90463	4.48186
FVEG_07480	NA	0.300197	1	0.510772	3.41881	4.45591
FVEG_07481	NA	0.374101	1	0.425345	82.9506	101.594
FVEG_07482	NA	0.0167605	1	0.0469966	202.629	190.898
FVEG_07483	NA	-0.403598	1	-0.481466	72.9191	47.6396
FVEG_07484	NA	0.794393	1	0.817637	333.615	536.197
FVEG_07485	NA	-0.926479	1	-1.01838	25.0294	11.2709
FVEG_07486	NA	-1.68549	1	-2.03566	1.59502	0.355184
FVEG_07487	NA	-2.13603	1	-2.20306	64.3219	12.7383
FVEG_07488	NA	-3.48345	1	-3.64725	22.7774	1.65602
FVEG_07489	NA	0	1	0.427474	0	0.0305191
FVEG_07490	NA	-3.02927	1	-4.57253	0.657011	0.022278
FVEG_07491	NA	-4.45886	1	-4.52778	117.29	4.63529
FVEG_07492	NA	-3.11941	1	-3.44484	8.52243	0.711205
FVEG_07493	NA	-2.85729	1	-3.2305	3.97672	0.384928
FVEG_07496	NA	0	1	0.427474	0.052039	0.0774928
FVEG_07497	NA	0	1	0.427474	0	0.0177068
FVEG_07498	NA	0.225353	1	0.310343	17.8559	20.1995
FVEG_07499	NA	-0.600618	1	-0.930164	2.58452	1.2421
FVEG_07500	NA	0.234229	1	0.293102	37.8882	42.3413
FVEG_07501	NA	0.173743	1	0.212818	37.4885	39.6219
FVEG_07502	NA	0.0486318	1	0.456621	7.04032	8.91985
FVEG_07503	NA	0	1	-0.235074	7.14235	5.55447
FVEG_07504	NA	0.498803	1	0.564266	16.3344	22.0305
FVEG_07505	NA	-4.09336	1	-4.73135	16.9343	0.565095
FVEG_07506	NA	0	1	0.0186689	1.12037	1.06114
FVEG_07507	NA	-0.0365878	1	-0.0991216	20.6862	17.6144
FVEG_07508	NA	-0.178999	1	-0.293753	19.0934	14.2132
FVEG_07509	NA	-3.59043	1	-3.6782	217.711	15.5037
FVEG_07510	NA	-3.35651	1	-3.39803	659.678	57.0596
FVEG_07511	NA	-2.61101	1	-3.20431	1.10489	0.108306
FVEG_07512	NA	-1.92829	1	-2.06887	17.0427	3.70476
FVEG_07513	NA	-0.799495	1	-0.855434	34.6745	17.4778
FVEG_07514	NA	0.588933	1	0.673141	22.7043	33.0288
FVEG_07515	NA	0.143899	1	0.189704	62.0136	64.5031
FVEG_07516	NA	-0.101545	1	-0.200387	24.5003	19.4542
FVEG_07517	NA	0	1	-0.0150163	36.2842	32.7551
FVEG_07518	NA	-1.5128	1	-2.04614	0.748543	0.165745
FVEG_07519	NA	-0.185806	1	-0.259597	33.6599	25.6463
FVEG_07520	NA	-0.62099	1	-2.96484	0.327631	0.0344389
FVEG_07521	NA	-1.24546	1	-1.61008	1.63186	0.488911
FVEG_07522	NA	-2.94285	1	-3.12205	20.244	2.11873
FVEG_07523	NA	-2.58559	1	-2.87929	3.50337	0.433593
FVEG_07524	NA	-1.40447	1	-1.54079	8.58519	2.69188
FVEG_07525	NA	-0.331137	1	-0.412476	9.42947	6.46246
FVEG_07526	NA	-0.304567	1	-0.387317	9.55259	6.66211
FVEG_07527	NA	0.896938	1	1.36296	0.730468	1.74628
FVEG_07528	NA	-0.863536	1	-0.929826	31.5471	15.1029
FVEG_07529	NA	-4.59184	1	-5.37988	1.86142	0.0386496
FVEG_07530	NA	1.39332	1	1.48475	12.4687	31.8415
FVEG_07531	NA	0.382018	1	0.482733	13.2854	16.9405
FVEG_07532	NA	0.571515	1	0.64362	13.8125	19.6839
FVEG_07533	NA	1.12226	1	1.18508	44.9363	93.1968
FVEG_07534	NA	4.39619	1	4.82397	1.04667	27.5397
FVEG_07535	NA	0.244444	1	0.285889	91.6317	101.879
FVEG_07536	NA	0.204991	1	0.243945	60.7502	65.6076
FVEG_07537	NA	0.436723	1	0.514064	11.2899	14.7077
FVEG_07538	NA	0.00867644	1	0.0508116	75.2826	71.116
FVEG_07539	NA	-1.07813	1	-1.21116	10.6	4.17734
FVEG_07540	NA	0.0138454	1	0.608438	0.317281	0.453945
FVEG_07541	NA	0	1	0.0918714	0.524579	0.517833
FVEG_07543	NA	-0.619215	1	-0.893482	1.97947	0.974619
FVEG_07544	NA	-1.94285	1	-2.04742	18.5648	4.09574
FVEG_07545	NA	-0.738954	1	-0.775121	69.5322	37.0515
FVEG_07546	NA	-1.27561	1	-1.41371	17.5647	6.01499
FVEG_07547	NA	-1.60313	1	-2.54981	0.335807	0.0520424
FVEG_07548	NA	-0.67206	1	-0.736024	0.210344	0.120379
FVEG_07549	NA	-2.61689	1	-2.74025	4.50054	0.614078
FVEG_07550	NA	-0.543378	1	-0.679441	0.108452	0.0678569
FVEG_07551	NA	-0.332295	1	-0.404119	15.9667	11.0055
FVEG_07552	NA	0	1	0.00513955	38.5604	35.2934
FVEG_07553	NA	0	1	-0.0257895	41.1025	36.8219
FVEG_07554	NA	0.300113	1	0.435659	24.2983	30.0056
FVEG_07555	NA	-0.299184	1	-0.326032	298.295	216.994
FVEG_07556	NA	0.672169	1	0.71665	25.533	38.267
FVEG_07557	NA	1.22601	1	1.26201	78.0371	170.677
FVEG_07558	NA	1.06922	1	1.1148	80.0529	158.111
FVEG_07559	NA	0.314706	1	0.373695	42.9831	50.795
FVEG_07560	NA	0.724717	1	0.740716	757.012	1153.5
FVEG_07561	NA	-1.46291	1	-1.50954	172.66	55.3006
FVEG_07562	NA	-0.40489	1	-0.480918	134.523	87.919
FVEG_07563	NA	-0.894452	1	-1.05795	0.63771	0.31282
FVEG_07564	NA	-1.84659	1	-2.44914	2.22389	0.371055
FVEG_07565	NA	0.189156	1	0.650422	4.5293	6.59212
FVEG_07566	NA	0	1	0.652541	4.83837	7.22514
FVEG_07567	NA	0.710618	1	0.908591	5.35676	9.19692
FVEG_07568	NA	0.402779	1	0.47189	19.3857	24.5248
FVEG_07569	NA	2.36415	1	2.46804	7.77948	39.2857
FVEG_07570	NA	3.02585	1	3.16094	13.6088	111.171
FVEG_07571	NA	1.76196	1	1.98526	2.52688	9.16226
FVEG_07572	NA	-4.95747	1	-5.32133	33.0211	0.745627
FVEG_07573	NA	-0.418535	1	-0.662698	6.6328	3.83101
FVEG_07574	NA	2.5724	1	2.67571	37.2937	217.487
FVEG_07575	NA	-4.18748	1	-4.57849	4.4861	0.169595
FVEG_07578	NA	3.46536	1	3.56842	14.7807	160.042
FVEG_07579	NA	3.4263	1	3.55427	11.8627	127.259
FVEG_07580	NA	4.48264	1	4.67651	3.70878	86.7861
FVEG_07581	NA	3.92202	1	4.07566	7.11136	109.575
FVEG_07582	NA	2.42334	1	2.57218	8.62245	46.8492
FVEG_07583	NA	2.94302	1	3.08079	13.9096	107.494
FVEG_07584	NA	2.48692	1	2.56494	26.8522	144.963
FVEG_07585	NA	1.77646	1	1.85842	22.0934	73.0922
FVEG_07586	NA	0.956876	1	0.994536	171.695	311.974
FVEG_07587	NA	2.21368	1	2.67656	0.793594	4.72404
FVEG_07588	NA	1.69863	1	3.33894	0.0315336	0.433667
FVEG_07589	NA	1.25975	1	1.67665	0.399014	1.18138
FVEG_07590	NA	0.374163	1	0.538641	6.29307	8.35163
FVEG_07591	NA	2.68573	1	3.32417	0.188785	1.801
FVEG_07592	NA	3.07715	1	3.54559	0.483979	5.26849
FVEG_07593	NA	-5.98235	1	-6.19242	44.8594	0.55733
FVEG_07594	NA	0.323707	1	2.01244	0.041048	0.222929
FVEG_07595	NA	0.359524	1	0.532906	5.59446	7.39664
FVEG_07596	NA	-0.350132	1	-0.436464	0.128498	0.0919232
FVEG_07597	NA	1.44962	1	2.11197	0.531877	2.19196
FVEG_07598	NA	-1.63687	1	-1.83455	7.05612	1.80517
FVEG_07599	NA	-0.209954	1	-0.31575	0.166488	0.131253
FVEG_07600	NA	-0.250823	1	-0.545689	1.75038	1.09796
FVEG_07601	NA	-0.63599	1	-0.677842	60.2591	34.3508
FVEG_07602	NA	-1.27377	1	-1.33039	68.7949	24.9482
FVEG_07603	NA	0.328728	1	0.386579	58.8973	70.2253
FVEG_07604	NA	-2.26419	1	-2.42407	10.0555	1.70844
FVEG_07607	NA	-1.75984	1	-3.37988	0.309122	0.0256527
FVEG_07608	NA	0	1	1.07955	0	0.0421307
FVEG_07609	NA	-0.657257	1	-0.784304	8.78036	4.6521
FVEG_07610	NA	0.60612	1	0.811561	5.01218	8.04709
FVEG_07612	NA	-3.92942	1	-4.07997	36.1034	1.9445
FVEG_07613	NA	0.148368	1	0.254651	23.1052	25.1547
FVEG_07614	NA	-0.221001	1	-0.293266	32.2002	23.9678
FVEG_07615	NA	-3.54284	1	-3.71136	15.5181	1.07908
FVEG_07616	NA	-5.42324	1	-5.81067	2.4632	0.0395255
FVEG_07619	NA	-3.15174	1	-3.7278	1.49303	0.101328
FVEG_07620	NA	0.585631	1	1.06553	0.689262	1.34141
FVEG_07621	NA	1.45805	1	1.92662	0.563547	1.99389
FVEG_07622	NA	7.28326	1	7.81849	0.161219	34.2215
FVEG_07623	NA	3.75715	1	5.49664	0.0449204	3.69089
